Country,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Angola,2010-2015,0.096191,0.016440376,0.01671518,0.016999327,0.017293301,0.00632351,0.006363751,0.006404508,0.00644579,0.006487608,0.00358617,0.003599077,0.003612077,0.003625172,0.003638362,0.003778968,0.003793303,0.003807746,0.003822301,0.003836967,0.005254832,0.005282591,0.005310645,0.005338999,0.005367657,0.00656428,0.006607655,0.006651606,0.006696147,0.006741287,0.007812232,0.007873743,0.007936231,0.007999719,0.00806423,0.009025868,0.009108076,0.009191796,0.009277069,0.009363938,0.010096465,0.010199443,0.010304544,0.010411833,0.01052138,0.011272843,0.011401369,0.011532859,0.011667418,0.011805154,0.013349104,0.013529713,0.013715277,0.013906002,0.014102106,0.017241804,0.017544299,0.017857598,0.01818229,0.018519008,0.024331863,0.024938667,0.025576511,0.026247839,0.026955359,0.036051171,0.037399466,0.038852529,0.040423068,0.042125927,0.053836066,0.056899301,0.060332159,0.064205835,0.068611066,0.078062008,0.084671647,0.092504124,0.101933382,0.113503141,0.106784181,0.119550257,0.13578317,0.157117017,0.186404305
Cameroon,2010-2015,0.084915,0.013855106,0.014049767,0.014249976,0.014455974,0.005420659,0.005450202,0.00548007,0.005510267,0.005540798,0.003313641,0.003324657,0.003335748,0.003346912,0.003358152,0.003477552,0.003489688,0.003501909,0.003514215,0.003526608,0.005005933,0.005031118,0.005056559,0.005082257,0.005108219,0.007130272,0.007181478,0.007233425,0.007286128,0.007339606,0.009538192,0.009630045,0.009723684,0.009819163,0.009916535,0.01170242,0.011840988,0.011982878,0.012128208,0.012277108,0.012812044,0.012978323,0.013148974,0.013324173,0.013504104,0.013044859,0.013217276,0.013394313,0.013576156,0.013763005,0.013808201,0.014001537,0.014200364,0.014404919,0.014615454,0.016583652,0.016863307,0.017152556,0.017451901,0.017761879,0.02275123,0.023280899,0.023835818,0.024417837,0.025028991,0.033601337,0.034769643,0.03602212,0.037368201,0.03881879,0.050779155,0.053495618,0.056519144,0.059904919,0.063722192,0.074568154,0.080576602,0.08763819,0.096056399,0.106263708,0.103331807,0.115239737,0.130249675,0.149755247,0.176131928
Central African Republic,2010-2015,0.095781,0.016414077,0.016687995,0.01697121,0.017264205,0.006506534,0.006549146,0.006592321,0.006636068,0.006680399,0.004154445,0.004171776,0.004189253,0.004206876,0.004224649,0.004153823,0.004171149,0.00418862,0.004206239,0.004224006,0.005306867,0.00533518,0.005363796,0.005392722,0.005421961,0.007159159,0.007210782,0.007263155,0.007316295,0.007370217,0.009844573,0.009942452,0.010042297,0.010144168,0.010248126,0.013122866,0.013297365,0.013476568,0.013660667,0.013849866,0.015560182,0.015806128,0.016059974,0.016322107,0.016592938,0.016250621,0.016519066,0.016796529,0.017083473,0.01738039,0.016549313,0.016827802,0.017115823,0.017413876,0.017722494,0.018703226,0.019059704,0.019430034,0.019815041,0.020215614,0.024615233,0.025236434,0.0258898,0.026577896,0.027303568,0.035806099,0.037135787,0.038568041,0.040115206,0.041791689,0.053483556,0.05650568,0.059889794,0.063705078,0.068039542,0.07763893,0.084174119,0.091910614,0.101213179,0.112610885,0.106342573,0.118997022,0.135069943,0.156162851,0.185062782
Chad,2010-2015,0.12394,0.020427556,0.020853543,0.021297675,0.021761137,0.004671808,0.004693736,0.004715872,0.004738216,0.004760774,0.002420013,0.002425883,0.002431783,0.002437711,0.002443668,0.003004833,0.003013889,0.003023,0.003032166,0.003041388,0.004595663,0.004616881,0.004638295,0.004659909,0.004681726,0.006038526,0.006075211,0.006112345,0.006149935,0.006187991,0.007598094,0.007656267,0.007715338,0.007775327,0.007836257,0.00896704,0.009048176,0.009130793,0.009214932,0.009300637,0.009829243,0.009926816,0.010026345,0.010127891,0.010231515,0.010621535,0.010735563,0.010852066,0.010971126,0.011092826,0.012463993,0.012621304,0.012782638,0.012948149,0.013118003,0.016509243,0.016786373,0.017072966,0.017369515,0.017676548,0.024180821,0.024780023,0.025409675,0.02607216,0.026770115,0.037246877,0.03868788,0.040244869,0.041932434,0.043767721,0.058404993,0.062027721,0.066129589,0.070812383,0.076208918,0.08765127,0.096072113,0.106282939,0.118922357,0.134973754,0.121210653,0.137929133,0.159997441,0.190472564,0.235288584
Congo,2010-2015,0.066738,0.009878126,0.009976677,0.010077214,0.010179798,0.003769751,0.003784016,0.003798389,0.003812872,0.003827466,0.0024383,0.00244426,0.002450249,0.002456267,0.002462315,0.002752055,0.002759649,0.002767286,0.002774965,0.002782687,0.003894535,0.003909762,0.003925108,0.003940575,0.003956165,0.005285381,0.005313464,0.005341848,0.005370537,0.005399535,0.006722958,0.006768462,0.006814587,0.006861344,0.006908747,0.00796923,0.008033249,0.008098304,0.008164422,0.008231629,0.009012966,0.009094939,0.009178416,0.00926344,0.009350053,0.010066738,0.010169107,0.010273581,0.010380223,0.010489102,0.011575338,0.011710895,0.011849665,0.011991764,0.012137311,0.014243476,0.014449284,0.014661126,0.014879273,0.01510401,0.019937926,0.020343533,0.020765987,0.021206358,0.021665811,0.030244735,0.031188008,0.032192013,0.03326281,0.034407293,0.046469919,0.048734612,0.051231352,0.053997729,0.057079915,0.069547641,0.074746053,0.080784365,0.08788402,0.096351804,0.09826563,0.108974032,0.122301747,0.139343728,0.161904041
Congo DR,2010-2015,0.109477,0.019867626,0.020270349,0.020689737,0.021126846,0.007652828,0.007711845,0.00777178,0.007832653,0.007894488,0.004170137,0.0041876,0.00420521,0.004222968,0.004240877,0.004296198,0.004314735,0.004333433,0.004352293,0.004371318,0.005871029,0.005905702,0.005940786,0.00597629,0.006012221,0.007171732,0.007223537,0.007276096,0.007329426,0.007383543,0.008370959,0.008441623,0.008513491,0.008586593,0.008660961,0.009560299,0.00965258,0.009746661,0.009842593,0.009940433,0.010685048,0.010800451,0.010918375,0.011038902,0.011162119,0.012060897,0.012208138,0.012359018,0.012513675,0.012672252,0.014447246,0.014659028,0.014877112,0.015101783,0.015333344,0.018755835,0.01911434,0.019486818,0.019874101,0.02027709,0.026196205,0.026900907,0.027644571,0.02843052,0.029262468,0.038309793,0.039835898,0.041488635,0.043284448,0.045242755,0.056670254,0.060074703,0.063914337,0.0682783,0.073281861,0.08128201,0.088473297,0.097060565,0.107493993,0.120440638,0.109953293,0.123536543,0.14094888,0.164075078,0.196279683
Equatorial Guinea,2010-2015,0.093315,0.015796727,0.016050268,0.016312082,0.016582578,0.005967042,0.006002861,0.006039113,0.006075806,0.006112947,0.003333149,0.003344296,0.003355518,0.003366815,0.003378189,0.003592012,0.003604961,0.003618004,0.003631142,0.003644375,0.005550091,0.005581066,0.00561239,0.005644066,0.005676103,0.007970491,0.00803453,0.008099607,0.008165746,0.008232974,0.009851509,0.009949527,0.010049514,0.010151532,0.010255643,0.010779257,0.010896715,0.011016762,0.011139483,0.011264969,0.010713386,0.010829405,0.010947965,0.01106915,0.011193047,0.010676383,0.010791598,0.010909327,0.011029653,0.011152663,0.012512076,0.012670612,0.012833217,0.013000049,0.013171276,0.016720265,0.017004587,0.017298745,0.017603259,0.017918686,0.024056178,0.024649142,0.025272077,0.025927314,0.026617433,0.035625405,0.036941459,0.038358477,0.039888541,0.04154574,0.053238583,0.056232312,0.05958279,0.063357826,0.067643576,0.077312118,0.083790108,0.091452962,0.100658478,0.111924642,0.105959137,0.118517107,0.134451965,0.155337381,0.183904647
Gabon,2010-2015,0.04377,0.005208851,0.005236126,0.005263687,0.00529154,0.002019903,0.002023991,0.002028096,0.002032217,0.002036355,0.001543671,0.001546058,0.001548452,0.001550853,0.001553262,0.001846757,0.001850174,0.001853603,0.001857045,0.001860501,0.002758211,0.00276584,0.002773511,0.002781225,0.002788982,0.004300638,0.004319213,0.00433795,0.00435685,0.004375915,0.006381998,0.00642299,0.006464511,0.006506573,0.006549186,0.008170054,0.008237354,0.008305771,0.008375335,0.008446074,0.008902732,0.008982702,0.009064123,0.009147032,0.009231473,0.009007454,0.009089326,0.0091727,0.009257617,0.009344121,0.009156234,0.009240845,0.009327035,0.009414847,0.009504329,0.010856931,0.010976097,0.011097909,0.011222455,0.011349828,0.016170591,0.016436377,0.016711046,0.016995051,0.017288876,0.025439431,0.026103489,0.026803144,0.027541339,0.028321346,0.040246927,0.041934668,0.043770155,0.045773676,0.047969413,0.062118223,0.066232466,0.070930358,0.076345577,0.082655997,0.090589559,0.099613502,0.110634158,0.12439668,0.142069676
Sao Tome and Principe,2010-2015,0.047486,0.005612298,0.005643974,0.005676009,0.00570841,0.002445699,0.002451695,0.002457721,0.002463776,0.002469861,0.001374567,0.001376459,0.001378356,0.001380258,0.001382166,0.001993352,0.001997333,0.002001331,0.002005344,0.002009373,0.002736538,0.002744047,0.002751597,0.002759189,0.002766824,0.003083952,0.003093492,0.003103091,0.00311275,0.00312247,0.003314138,0.003325158,0.003336251,0.003347419,0.003358662,0.003822546,0.003837214,0.003851995,0.00386689,0.003881901,0.004653833,0.004675593,0.004697556,0.004719728,0.004742109,0.005978915,0.006014877,0.006051275,0.006088116,0.006125408,0.008107753,0.008174026,0.008241392,0.008309877,0.008379509,0.011363358,0.011493968,0.011627616,0.011764408,0.011904457,0.017016329,0.017310897,0.017615843,0.017931725,0.018259143,0.026449712,0.027168306,0.027927036,0.028729362,0.029579153,0.041630825,0.043439236,0.045411894,0.04757224,0.049948397,0.063892406,0.068253272,0.073253031,0.079043183,0.085827242,0.092584539,0.102031036,0.113624234,0.128189689,0.14703851
Northern Africa,2010-2015,0.03279223,0.002931526,0.002940145,0.002948815,0.002957537,0.000950757,0.000951661,0.000952568,0.000953476,0.000954386,0.000725887,0.000726414,0.000726942,0.000727471,0.000728,0.000967367,0.000968304,0.000969243,0.000970183,0.000971125,0.001240383,0.001241923,0.001243467,0.001245015,0.001246567,0.001332573,0.001334351,0.001336134,0.001337922,0.001339714,0.001494713,0.001496951,0.001499195,0.001501446,0.001503704,0.001876643,0.001880171,0.001883713,0.001887268,0.001890836,0.002510441,0.002516759,0.002523109,0.002529491,0.002535906,0.003669208,0.003682721,0.003696334,0.003710047,0.003723863,0.005736412,0.005769508,0.005802989,0.00583686,0.005871129,0.009004558,0.009086377,0.009169697,0.009254558,0.009341005,0.014252983,0.014459068,0.0146712,0.014889649,0.015114702,0.022930192,0.023468325,0.024032324,0.024624098,0.025245752,0.037975152,0.03947419,0.041096439,0.042857739,0.04477677,0.061945266,0.066035876,0.070704939,0.076084488,0.082350049,0.094111346,0.103888426,0.115932467,0.131135307,0.15092719
Algeria,2010-2015,0.021458,0.001477836,0.001480024,0.001482217,0.001484418,0.000442982,0.000443178,0.000443375,0.000443571,0.000443768,0.000438249,0.000438441,0.000438634,0.000438826,0.000439019,0.000616372,0.000616753,0.000617133,0.000617514,0.000617896,0.000780421,0.000781031,0.000781641,0.000782253,0.000782865,0.000858521,0.000859258,0.000859997,0.000860738,0.000861479,0.001064884,0.001066019,0.001067157,0.001068297,0.001069439,0.001453386,0.001455502,0.001457623,0.001459751,0.001461885,0.001970267,0.001974157,0.001978062,0.001981982,0.001985918,0.002964482,0.002973296,0.002982163,0.002991083,0.003000056,0.004973202,0.004998058,0.005023164,0.005048524,0.005074141,0.008208399,0.008276335,0.008345404,0.008415636,0.00848706,0.013073859,0.013247049,0.013424889,0.013607569,0.01379529,0.021536997,0.022011048,0.022506439,0.023024641,0.023567269,0.035906389,0.037243675,0.038684425,0.04024113,0.041928376,0.057951406,0.061516366,0.065548682,0.070146706,0.075438466,0.087869506,0.096334358,0.106603985,0.119324446,0.135491948
Egypt,2010-2015,0.022029,0.000806824,0.000807475,0.000808128,0.000808781,0.000174468,0.000174498,0.000174529,0.000174559,0.00017459,0.000266519,0.00026659,0.000266661,0.000266732,0.000266803,0.000491562,0.000491804,0.000492046,0.000492288,0.000492531,0.000696717,0.000697203,0.000697689,0.000698177,0.000698664,0.00077989,0.000780498,0.000781108,0.000781719,0.00078233,0.000893393,0.000894192,0.000894993,0.000895794,0.000896597,0.001177881,0.00117927,0.001180663,0.001182058,0.001183457,0.001786664,0.001789862,0.001793071,0.001796292,0.001799525,0.003037819,0.003047075,0.003056388,0.003065759,0.003075186,0.005196921,0.00522407,0.005251504,0.005279228,0.005307246,0.008492055,0.008564788,0.008638777,0.008714056,0.008790658,0.013576879,0.013763748,0.013955833,0.014153354,0.014356548,0.022075253,0.02257357,0.023094904,0.023640888,0.024213313,0.037128361,0.038560032,0.040106541,0.041782284,0.043604166,0.06080533,0.064741987,0.069223665,0.074371965,0.080347572,0.092805853,0.102299881,0.113957745,0.128614346,0.147597502
Libyan Arab Jamahiriya,2010-2015,0.013248,0.000419827,0.000420003,0.00042018,0.000420356,0.000235935,0.00023599,0.000236046,0.000236102,0.000236157,0.000207486,0.000207529,0.000207572,0.000207615,0.000207658,0.000343032,0.000343149,0.000343267,0.000343385,0.000343503,0.000503154,0.000503407,0.000503661,0.000503915,0.000504169,0.000603445,0.000603809,0.000604174,0.000604539,0.000604905,0.000746514,0.000747072,0.00074763,0.00074819,0.00074875,0.001062096,0.001063226,0.001064357,0.001065491,0.001066628,0.001746894,0.001749951,0.001753019,0.001756097,0.001759187,0.003043167,0.003052456,0.003061802,0.003071205,0.003080667,0.005422727,0.005452293,0.005482184,0.005512404,0.005542959,0.009097646,0.009181173,0.009266248,0.009352915,0.009441217,0.014542704,0.014757315,0.014978355,0.015206118,0.015440914,0.022920171,0.023457829,0.024021317,0.024612542,0.025233606,0.035401551,0.036700817,0.038099085,0.039608118,0.041241621,0.053572802,0.056605306,0.060001722,0.063831736,0.068184042,0.077684238,0.084227377,0.091974116,0.101290192,0.112706227
Morocco,2010-2015,0.028502,0.000735254,0.000735795,0.000736336,0.000736879,0.000493876,0.00049412,0.000494364,0.000494608,0.000494853,0.000361217,0.000361348,0.000361479,0.000361609,0.00036174,0.000592006,0.000592357,0.000592708,0.000593059,0.000593411,0.000818234,0.000818904,0.000819575,0.000820248,0.000820921,0.000905533,0.000906354,0.000907176,0.000908,0.000908825,0.001029103,0.001030163,0.001031225,0.00103229,0.001033356,0.001335351,0.001337137,0.001338927,0.001340722,0.001342522,0.001990917,0.001994888,0.001998876,0.002002879,0.002006899,0.003175464,0.00318558,0.00319576,0.003206006,0.003216317,0.00518908,0.005216147,0.005243498,0.005271137,0.005299069,0.008484303,0.008556902,0.008630755,0.008705893,0.008782351,0.01378222,0.013974824,0.014172888,0.014376647,0.01458635,0.022740488,0.023269651,0.023824028,0.024405464,0.025015991,0.038337858,0.039866244,0.041521553,0.043320278,0.045281902,0.06270099,0.066895398,0.07169121,0.077227761,0.083691033,0.095329615,0.105374971,0.117786746,0.133512782,0.154085114
Sudan,2010-2015,0.057328,0.007906029,0.007969033,0.008033048,0.008098101,0.002864686,0.002872916,0.002881194,0.002889519,0.002897893,0.001865756,0.001869243,0.001872744,0.001876258,0.001879785,0.002373213,0.002378858,0.002384531,0.00239023,0.002395957,0.003212747,0.003223103,0.003233524,0.003244014,0.003254572,0.003614778,0.003627892,0.003641101,0.003654407,0.003667811,0.003905515,0.003920828,0.003936262,0.003951817,0.003967496,0.004500168,0.004520511,0.004541038,0.004561754,0.004582659,0.005410677,0.005440112,0.005469868,0.005499952,0.005530369,0.006869087,0.006916598,0.006964771,0.007013619,0.007063157,0.009198861,0.009284265,0.009371271,0.009459922,0.009550267,0.012681149,0.012844026,0.013011142,0.013182663,0.013358768,0.018734938,0.019092637,0.019464261,0.019850639,0.020252668,0.02817756,0.028994556,0.029860343,0.030779427,0.031756886,0.044927052,0.047040441,0.049362473,0.051925652,0.054769599,0.072574211,0.078253389,0.084896856,0.092772991,0.102259953,0.107711123,0.120713287,0.137285467,0.159131974,0.189247265
Tunisia,2010-2015,0.018384,0.001058785,0.001059907,0.001061032,0.001062158,0.000389762,0.000389914,0.000390066,0.000390218,0.00039037,0.000334573,0.000334685,0.000334797,0.000334909,0.000335021,0.000463912,0.000464127,0.000464343,0.000464558,0.000464774,0.000616352,0.000616732,0.000617112,0.000617493,0.000617875,0.000733076,0.000733614,0.000734153,0.000734692,0.000735232,0.000881847,0.000882625,0.000883405,0.000884186,0.000884968,0.001163744,0.0011651,0.001166459,0.001167821,0.001169187,0.001744733,0.001747783,0.001750843,0.001753914,0.001756995,0.002646492,0.002653515,0.002660575,0.002667672,0.002674808,0.004232793,0.004250786,0.004268932,0.004287234,0.004305693,0.006927233,0.006975554,0.007024555,0.007074248,0.00712465,0.01137542,0.01150631,0.011640246,0.011777337,0.011917696,0.017742535,0.018063019,0.018395294,0.018740022,0.019097917,0.030586771,0.03155184,0.032579793,0.033676982,0.034850646,0.056022261,0.059347015,0.063091295,0.067339854,0.07220192,0.093402147,0.103024893,0.114858141,0.12976241,0.149111474
Western Sahara,2010-2015,0.03635,0.002235044,0.00224005,0.00224508,0.002250131,0.000855062,0.000855794,0.000856527,0.000857261,0.000857997,0.000665188,0.000665631,0.000666074,0.000666518,0.000666963,0.001113877,0.001115119,0.001116364,0.001117611,0.001118862,0.001558018,0.001560449,0.001562888,0.001565334,0.001567789,0.001756435,0.001759526,0.001762627,0.001765739,0.001768863,0.002009122,0.002013166,0.002017227,0.002021305,0.002025399,0.002574318,0.002580962,0.002587641,0.002594354,0.002601102,0.003617166,0.003630297,0.003643524,0.003656848,0.003670269,0.005419644,0.005449177,0.005479033,0.005509218,0.005539738,0.008264701,0.008333576,0.008403608,0.008474827,0.008547264,0.012724668,0.012888672,0.013056959,0.013229699,0.01340707,0.01966673,0.02006127,0.020471963,0.020899824,0.02134595,0.030197973,0.031138286,0.03213904,0.033206258,0.034346786,0.047034613,0.049356056,0.051918551,0.054761699,0.057934278,0.071353647,0.076836189,0.083231371,0.090787761,0.09985321,0.101585345,0.113071781,0.127486959,0.146114674,0.171117444
Southern Africa,2010-2015,0.04602201,0.004648773,0.004670485,0.004692401,0.004714524,0.002010613,0.002014664,0.002018731,0.002022815,0.002026915,0.002020708,0.0020248,0.002028908,0.002033033,0.002037174,0.001832474,0.001835838,0.001839215,0.001842604,0.001846005,0.00374579,0.003759874,0.003774064,0.003788361,0.003802768,0.009392974,0.009482038,0.009572808,0.009665333,0.009759663,0.016783964,0.017070474,0.017366936,0.017673877,0.017991863,0.0221508,0.022652573,0.023177605,0.023727553,0.024304233,0.022736219,0.023265181,0.023819343,0.024400548,0.025010825,0.019891088,0.020294773,0.020715183,0.021153379,0.021610515,0.017693747,0.018012455,0.018342855,0.018685602,0.019041403,0.019321098,0.019701757,0.020097718,0.02050992,0.020939386,0.025716314,0.026395099,0.027110688,0.027866159,0.028664941,0.036298764,0.037665993,0.03914025,0.040734612,0.042464383,0.050937391,0.053671265,0.056715244,0.060125263,0.06397157,0.070383342,0.075712221,0.081914121,0.089222722,0.097963272,0.093585524,0.103248046,0.115135568,0.130116619,0.149579383
