,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,R_union,Rwanda,Somalia,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Congo DR,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libyan Arab Jamahiriya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cape Verde,Cote dIvoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo,ASIA,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","Korea, DPR",Japan,Mongolia,Republic of Korea,Other non-specified areas,South-Central Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei,Cambodia,Indonesia,Lao PDR,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Occupied Palestinian Territory,Oman,Qatar,Saudi Arabia,Syria,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czech Republic,Hungary,Poland,Moldova,Romania,Russia,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Bosnia and Herzegovina,Croatia,Greece,Italy,Malta,Montenegro,Portugal,Serbia,Slovenia,Spain,Macedonia,Western Europe,Austria,Belgium,France,Germany,Luxembourg,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Aruba,Bahamas,Barbados,Cuba,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Netherlands Antilles,Puerto Rico,Saint Lucia,Saint Vincent and the Grenadines,Trinidad and Tobago,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Canada,United States of America,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Micronesia (Fed. States of),Polynesia,French Polynesia,Samoa,Tonga
49,7209.002,153.917,16.586,19.004,122.568,1995.04,869.038,525.708,326.226,19.212,4.758,475.394,13.68,222.07,207.575,751.19,997.777,258.421,229.705,2809.238,461.071,386.093,91.506,250.794,85.448,1485.006,14.544,31.107,3.669,3940.233,569.392,1572.831,118.928,512.648,1008.359,147.067,11.008,852.364,29.238,30.143,44.271,729.367,19.345,6612.423,202.99,383.345,9.203,438.559,42.035,526.983,222.009,30.322,90.295,346.517,75.399,397.561,3303.436,289.006,124.417,130.294,66935.384,19068.166,16632.983,99.2,9.085,363.924,1167.771,39.132,512.652,243.419,33217.162,936.195,195.596,77.266,126.15,86.595,450.588,32280.967,784.36,2975.799,13.295,22971.524,980.157,5.517,694.591,3579.179,276.545,10004.403,8.182,261.727,3997.525,124.613,581.312,771.275,1954.1,76.405,969.356,29.499,1230.409,4645.653,30.809,99.168,19.195,16.697,30.683,828.901,131.179,134.352,66.722,65.619,103.377,51.152,36.376,549.669,487.565,1231.258,155.426,607.505,7846.899,2633.104,82.353,53.456,103.739,105.222,345.976,25.953,208.528,1298.697,54.821,354.359,1284.467,1.796,71.508,11.89,61.65,4.672,64.915,17.803,28.149,68.961,113.874,837.602,1745.826,42.263,37.406,44.462,128.365,653.446,4.926,7.969,115.22,113.798,21.25,549.906,24.317,2183.502,99.376,130.568,822.676,827.301,9.041,207.458,86.03,10039.348,600.559,1.377,5.428,3.097,126.12,163.746,0.981,5.836,181.346,33.995,4.712,1.937,46.986,2.615,1.562,14.344,1.152,2789.722,6.862,82.271,105.281,342.028,164.603,1919.696,102.293,66.688,6649.067,631.191,205.894,3239.143,249.376,802.379,254.953,5.999,14.144,127.384,522.852,8.98,47.148,539.59,5133.413,491.921,4639.905,631.353,414.626,352.7,61.926,195.995,11.884,4.405,161.099,12.922,5.685,9.81,3.257,1.823,10.922,4.404,2.764,1.606
50,6966.857,151.686,15.796,18.736,116.6,1960.137,830.932,513.488,314.451,19.133,4.58,449.206,13.285,215.126,198.68,714.515,953.502,247.23,228.701,2697.316,439.33,371.13,89.185,240.432,82.354,1426.389,14.139,30.777,3.58,3879.888,557.081,1553.684,114.116,515.376,981.093,147.458,11.08,831.458,28.868,29.636,43.555,710.461,18.938,6362.22,196.377,369.265,9.312,425.392,40.657,511.216,214.576,29.359,86.461,330.682,73.215,380.191,3169.602,278.898,119.714,127.247,67221.93,19634.122,17112.609,105.773,9.409,372.764,1177.648,40.258,551.659,264.002,33103.366,940.455,191.89,78.948,125.882,84.123,459.612,32162.911,761.769,2969.224,13.138,22847.027,978.187,5.66,687.648,3632.914,267.344,9891.865,7.991,262.791,3926.305,126.288,574.761,784.293,1905.416,81.544,971.032,29.729,1221.715,4592.577,29.437,98.67,19.408,17.151,30.025,804.974,129.469,132.88,63.791,68.507,102.208,48.536,36.542,535.804,481.436,1245.393,157.846,590.5,7837.542,2617.954,82.408,52.776,103.61,105.125,356.015,26.832,211.323,1267.219,55.653,356.993,1291.402,1.807,72.245,11.697,61.816,4.692,64.44,17.332,29.21,69.708,111.443,845.353,1734.605,43.5,39.358,46.036,128.722,648.476,5.134,8.003,114.096,112.098,21.437,540.365,24.887,2193.581,99.765,129.377,815.818,845.825,9.127,204.76,87.847,9976.376,601.701,1.43,5.665,3.287,126.315,161.458,1.031,5.955,180.209,36.463,4.76,1.961,48.21,2.676,1.582,14.214,1.152,2754.446,6.902,82.639,109.727,332.829,163.725,1889.509,103.056,66.059,6620.229,634.664,201.342,3220.063,252.11,799.613,253.735,5.865,14.374,126.007,521.657,8.964,47.419,534.381,5050.252,496.527,4552.117,629.868,417.055,354.688,62.367,192.027,11.688,4.438,157.791,12.532,5.578,9.808,3.262,1.826,10.978,4.586,2.686,1.553
51,6727.625,149.561,15.016,18.449,110.537,1922.508,793.708,501.413,303.369,18.985,4.397,422.66,12.872,209.181,189.998,678.492,910.684,237.024,227.766,2584.571,417.239,355.88,86.897,230.125,79.307,1367.477,13.743,30.416,3.487,3818.469,543.226,1535.621,109.18,517.89,953.555,147.837,11.16,810.021,28.516,29.165,42.797,691.025,18.518,6115.291,189.832,355.54,9.406,411.917,39.284,495.081,207.169,28.387,82.657,315.161,71.007,363.243,3038.762,268.698,114.942,124.144,67506.841,20236.199,17626.191,112.46,9.744,381.1,1188.81,41.564,591.221,285.109,32969.583,943.952,188.2,80.771,125.668,81.275,468.038,32025.631,739.608,2958.994,12.953,22702.708,977.855,5.801,679.704,3690.448,257.56,9762.412,7.786,263.128,3848.059,127.688,567.934,797.788,1854.508,86.774,971.486,30.014,1207.247,4538.647,27.956,97.944,19.848,17.588,29.207,781.092,127.934,131.384,60.885,71.504,100.914,45.913,36.975,521.178,474.033,1259.58,161.269,573.443,7837.463,2611.046,82.672,52.186,103.267,104.87,367.022,27.746,215.494,1240.813,56.499,360.477,1297.5,1.817,72.868,11.554,61.881,4.703,64.066,16.906,30.328,70.384,108.472,852.851,1723.036,44.835,41.552,47.71,129.241,642.851,5.353,8.056,112.851,110.213,21.677,530.77,25.436,2205.881,99.961,128.075,809.085,867.281,9.211,201.595,89.609,9904.351,602.656,1.481,5.905,3.482,126.394,158.909,1.086,6.07,179.054,39.066,4.805,1.996,49.453,2.739,1.605,14.129,1.147,2713.197,6.937,82.985,114.263,323.397,162.719,1853.79,103.688,65.418,6588.498,638.053,196.438,3200.576,254.459,796.1,252.515,5.72,14.599,124.594,519.875,8.962,47.632,528.939,4957.004,500.663,4454.713,628.595,419.743,356.96,62.783,188.006,11.473,4.465,154.463,12.131,5.474,9.808,3.263,1.829,11.038,4.786,2.598,1.493
52,6496.515,147.836,14.246,18.222,105.608,1879.97,760.776,487.615,292.638,19.003,4.21,398.802,12.58,202.242,181.285,644.827,871.782,226.413,227.483,2478.092,396.294,343.346,84.491,220.251,76.27,1310.546,13.369,30.129,3.396,3772.3,542.14,1517.215,105.163,521.084,925.406,150.019,11.273,790.471,28.179,28.598,42.081,673.476,18.137,5880.097,183.331,342.176,9.515,399.262,37.86,481.141,200.007,27.477,79.067,300.129,68.871,346.66,2914.228,259.199,110.11,120.999,67738.388,20746.785,18068.448,118.496,10.145,387.371,1196.069,42.823,622.703,300.73,32806.424,956.897,189.245,82.965,125.316,80.449,478.922,31849.527,713.545,2942.88,12.927,22543.854,997.083,5.997,669.528,3711.937,251.776,9691.074,7.638,265.36,3794.357,128.937,559.508,806.29,1806.246,90.283,973.023,29.793,1229.639,4494.105,27.932,102.357,19.813,18.062,30.039,756.879,125.98,129.34,58.488,73.396,99.597,43.672,36.629,516.29,466.341,1268.062,162.531,558.697,7879.768,2638.549,84.165,52.602,105.476,105.877,380.587,29.443,217.56,1234.728,58.133,369.978,1309.36,1.83,73.459,11.577,62.452,4.752,63.622,17.022,31.736,71.077,108.778,861.373,1718.99,45.784,42.87,48.997,129.571,640.972,5.548,8.056,112.063,109.647,21.918,525.018,26.067,2212.869,100.928,127.462,803.099,879.82,9.25,199.677,91.561,9833.268,602.879,1.522,6.106,3.636,127.009,157.17,1.137,6.166,177.328,40.472,4.867,2.054,50.33,2.8,1.615,14.17,1.158,2686.823,6.947,83.389,117.081,314.376,161.538,1834.558,104.328,64.606,6543.566,640.45,192.211,3167.203,258.37,793.026,250.54,5.594,14.474,123.165,517.762,8.847,47.848,524.04,4913.231,507.46,4404.121,626.409,422.461,359.023,63.438,183.21,11.359,4.486,150.241,11.763,5.361,9.745,3.258,1.815,10.993,4.898,2.5,1.436
53,6276.795,146.523,13.506,18.089,102.388,1832.135,734.057,471.215,281.875,19.313,3.998,379.578,12.489,193.288,172.516,614.301,837.844,214.785,227.885,2382.274,377.701,334.894,81.94,211.037,73.252,1257.168,13.015,29.96,3.307,3748.486,560.166,1497.901,102.623,524.907,896.824,154.64,11.425,774.169,27.817,27.867,41.434,659.241,17.81,5660.985,176.794,329.145,9.652,388.08,36.368,470.466,193.157,26.659,75.796,285.691,66.848,330.382,2798.137,250.709,105.195,117.842,67860.359,21088.918,18376.428,123.156,10.624,390.526,1197.086,43.734,640.141,307.223,32594.856,981.886,196.386,85.342,124.673,82.808,492.677,31612.97,681.516,2921.623,13.155,22365.604,1042.929,6.277,657.088,3672.627,252.151,9715.627,7.583,270.357,3782.759,129.989,549.397,806.698,1764.859,91.12,976.956,28.741,1307.168,4460.958,30.106,113.916,18.97,18.574,33.283,732.101,123.304,126.468,56.872,73.507,98.22,41.992,35.032,525.503,458.981,1266.859,160.177,547.093,7976.395,2710.588,87.26,54.406,111.301,108.758,396.715,32.151,215.958,1256.169,60.851,387.019,1328.611,1.849,74.004,11.809,63.76,4.844,62.935,17.919,33.468,71.754,114.066,870.496,1726.169,46.159,42.765,49.6,129.431,644.871,5.7,7.976,112.113,111.201,22.12,524.966,26.805,2211.027,103.095,127.898,798.19,877.807,9.218,200.015,93.728,9771.544,602.011,1.55,6.239,3.72,128.629,156.741,1.176,6.229,174.7,39.952,4.953,2.146,50.595,2.854,1.609,14.367,1.202,2685.093,6.921,83.926,117.094,306.16,160.086,1842.419,104.91,63.577,6484.44,640.938,189.232,3118.399,264.572,790.658,247.476,5.509,13.878,121.74,515.311,8.564,48.085,520.042,4946.546,517.784,4427.077,622.437,424.773,360.391,64.382,177.268,11.379,4.49,144.713,11.447,5.239,9.594,3.237,1.779,10.802,4.865,2.4,1.387
54,6065.335,145.435,12.799,17.996,100.309,1779.633,711.974,453.085,271.129,19.78,3.77,363.496,12.534,183.456,163.838,586.157,807.607,202.713,228.538,2293.571,360.742,329.009,79.301,202.312,70.279,1206.204,12.671,29.832,3.221,3739.408,590.035,1478.997,101.135,528.876,867.964,160.805,11.596,759.868,27.433,27.022,40.807,647.108,17.498,5454.187,170.262,316.43,9.795,377.747,34.839,461.84,186.534,25.896,72.775,271.843,64.904,314.449,2689.004,242.887,100.26,114.657,67895.736,21327.492,18604.659,126.696,11.146,391.016,1194.656,44.455,647.36,307.504,32337.387,1013.542,207.492,87.779,123.777,87.062,507.432,31323.845,645.734,2895.285,13.538,22163.54,1107.266,6.603,642.758,3592.569,256.552,9796.045,7.582,276.6,3797.243,130.685,538.164,801.7,1727.536,90.092,981.992,27.139,1417.312,4434.812,33.682,129.849,17.706,19.084,38.028,707.106,120.247,123.112,55.893,72.429,96.671,40.81,32.742,543.778,451.427,1258.987,155.974,537.287,8114.015,2816.504,91.502,57.193,119.3,112.749,414.595,35.501,212.737,1299.421,64.234,409.272,1351.828,1.869,74.433,12.214,65.471,4.963,62.154,19.358,35.389,72.339,122.327,879.575,1741.124,46.19,41.836,49.761,129.078,652.416,5.823,7.854,112.737,114.119,22.32,528.968,27.584,2204.559,105.94,128.985,794.293,867.516,9.14,201.67,95.936,9712.72,600.243,1.564,6.317,3.754,130.888,157.059,1.207,6.265,171.453,38.174,5.057,2.264,50.433,2.905,1.591,14.699,1.261,2696.785,6.863,84.534,115.154,298.366,158.346,1865.775,105.331,62.416,6415.692,639.909,186.911,3060.75,271.927,788.338,243.73,5.443,12.969,120.29,512.317,8.187,48.291,516.592,5026.262,529.865,4494.681,617.291,426.787,361.322,65.465,170.594,11.478,4.484,138.357,11.164,5.111,9.396,3.21,1.728,10.514,4.743,2.292,1.341
55,5854.532,144.317,12.113,17.873,98.206,1724.287,690.157,434.996,260.946,20.157,3.577,347.077,12.542,174.249,155.285,558.814,778.507,191.274,229.002,2204.032,343.411,322.919,76.62,193.662,67.364,1154.933,12.331,29.658,3.134,3728.004,618.396,1459.856,99.737,532.619,838.78,166.852,11.764,744.642,27.069,26.19,40.132,634.087,17.164,5250.566,163.865,304.024,9.91,367.081,33.317,453.035,179.967,25.13,69.808,258.38,62.944,298.951,2582.239,235.072,95.383,111.397,67870.303,21551.626,18814.228,130.374,11.658,391.063,1193.84,45.306,656.368,308.789,32052.191,1043.648,218.679,90.223,122.68,90.824,521.242,31008.543,610.494,2863.63,13.88,21939.095,1171.176,6.907,627.083,3515.491,260.787,9857.578,7.566,282.526,3804.744,131.054,526.283,796.48,1686.908,89.188,985.706,25.63,1521.493,4408.908,37.05,145.313,16.669,19.592,42.571,682.347,117.399,119.777,55.019,71.462,95.058,39.835,30.677,561.07,442.876,1252.123,152.71,527.36,8254.225,2924.407,95.746,60.012,127.205,116.574,433.17,38.783,209.971,1343.467,67.577,431.902,1374.236,1.887,74.759,12.628,67.119,5.08,61.597,20.75,37.283,72.893,130.041,888.44,1757.145,46.157,41.032,50.022,129.082,659.838,5.949,7.737,113.362,116.773,22.566,533.875,28.336,2198.437,108.606,130.006,790.395,858.385,9.059,202.798,98.104,9641.719,597.872,1.577,6.402,3.794,132.648,157.125,1.24,6.297,168.179,36.538,5.144,2.38,50.308,2.953,1.573,15.049,1.314,2703.161,6.8,84.982,113.284,290.374,156.458,1884.36,105.681,61.222,6340.686,638.794,184.221,2999.856,278.678,785.392,239.934,5.364,12.039,118.732,508.721,7.812,48.426,512.68,5098.23,541.531,4554.954,612.238,428.856,362.347,66.509,163.988,11.583,4.477,132.067,10.879,4.982,9.181,3.174,1.674,10.213,4.627,2.177,1.295
56,5644.423,143.168,11.443,17.749,96.278,1666.705,668.436,416.596,251.359,20.508,3.414,330.94,12.527,164.588,146.691,532.514,750.761,180.114,229.403,2115.174,326.006,317.295,73.839,185.143,64.479,1103.889,11.983,29.492,3.048,3714.867,648.236,1437.567,98.644,536.278,809.255,172.954,11.933,728.677,26.704,25.351,39.448,620.353,16.821,5050.767,157.598,291.903,10.009,356.434,31.79,444.563,173.485,24.387,66.883,245.226,60.984,283.871,2477.576,227.379,90.547,108.07,67714.759,21680.192,18925.25,134.28,12.158,391.073,1193.524,46.052,667.435,310.42,31731.594,1073.542,230.253,92.521,121.216,94.65,534.902,30658.052,574.959,2827.248,14.223,21693.158,1233.978,7.196,610.123,3431.368,265.799,9918.808,7.55,289.438,3812.499,131.263,513.441,789.26,1644.065,88.294,988.799,24.129,1630.07,4384.165,40.444,161.187,15.635,20.145,47.239,657.568,114.568,116.204,54.206,70.381,93.6,39.057,28.525,578.627,433.911,1245.557,149.317,517.994,8388.941,3027.31,99.84,62.85,135.739,120.599,452.387,41.992,205.395,1382.799,71.016,454.693,1397.125,1.903,75.056,12.994,68.933,5.212,61.195,22.074,39.126,73.541,138.133,897.175,1776.082,45.848,39.925,50.29,129.363,668.376,6.066,7.587,114.174,119.409,22.813,540.748,29.093,2188.424,111.382,131.141,785.958,845.584,8.976,203.907,100.389,9561.334,594.52,1.591,6.488,3.833,133.784,157.213,1.265,6.316,164.741,34.764,5.212,2.49,50.157,3,1.555,15.378,1.369,2710.709,6.736,85.211,111.188,282.492,154.49,1904.555,106.105,59.932,6256.105,637.469,181.527,2931.535,285.305,782.229,235.833,5.281,11.051,117.062,504.711,7.396,48.536,508.134,5178.236,553.773,4622.692,606.819,430.663,363.107,67.556,157.323,11.722,4.471,125.68,10.598,4.852,8.944,3.138,1.617,9.889,4.48,2.063,1.254
57,5439.055,141.593,10.881,17.488,94.225,1603.957,650.795,398.552,240.948,20.633,3.245,315.385,12.562,158.935,139.16,507.023,724.034,170.162,228.199,2026.652,309.654,310.071,71.298,176.866,61.851,1053.316,11.632,29.013,2.951,3704.323,670.016,1427.804,97.766,537.804,780.502,178.377,12.054,712.941,26.297,24.48,38.542,607.27,16.352,4858.233,151.305,280.058,10.029,344.902,30.341,434.798,166.997,23.557,64.254,233.133,59.021,269.183,2380.45,219.526,85.908,104.71,67628.381,21997.482,19241.387,135.98,12.611,386.299,1197.549,47.146,666.941,309.569,31351.464,1092.975,240.465,94.451,119.768,96.861,541.43,30258.489,541.194,2786.011,14.448,21393.176,1304.992,7.437,592.37,3349.344,269.517,9926.734,7.503,290.31,3809.096,129.924,502.237,784.187,1602.045,86.501,989.384,22.578,1702.969,4352.701,43.445,173.646,15.451,20.424,50.969,634.04,112.436,113.484,54.297,69.302,90.818,39.012,27.495,593.831,422.597,1235.766,150.153,505.535,8569.614,3170.985,104.794,66.165,141.626,123.361,470.607,45.086,209.62,1457.185,73.919,478.622,1411.759,1.915,74.73,13.68,69.824,5.274,61.035,23.726,40.831,73.378,143.297,902.281,1793.719,46.21,40.127,50.562,129.924,674.035,6.182,7.588,114.964,121.875,23.241,547.012,29.624,2193.151,113.102,131.823,784.706,848.059,8.868,203.845,101.667,9472.465,591.304,1.579,6.51,3.848,135.732,156.401,1.316,6.312,161.329,33.235,5.302,2.63,49.859,3.032,1.533,15.963,1.391,2695.234,6.616,85.642,108.487,273.669,151.724,1904.792,105.399,58.905,6185.927,634.204,177.641,2886.916,289.3,776.174,232.479,5.17,10.139,115.317,498.831,7.141,48.332,504.246,5213.111,560.513,4650.813,601.632,432.469,364.268,68.201,150.861,11.732,4.432,119.677,10.299,4.721,8.73,3.08,1.569,9.572,4.412,1.924,1.194
58,5239.182,139.349,10.475,17.023,91.774,1535.089,638.443,381.374,229.099,20.402,3.057,300.179,12.656,159.409,133.198,482.034,697.805,161.94,224.591,1937.469,294.686,299.982,69.154,168.839,59.594,1003.053,11.27,28.058,2.833,3695.895,677.735,1437.324,96.972,536.157,753.066,182.538,12.103,697.474,25.828,23.578,37.299,595.073,15.696,4673.39,144.929,268.483,9.94,331.947,29.018,422.722,160.438,22.578,62.014,222.417,57.043,254.892,2292.717,211.307,81.551,101.337,67691.997,22633.455,19898.029,134.497,12.991,374.875,1208.301,48.787,650.17,305.805,30900.198,1095.909,247.895,95.836,118.488,96.408,537.282,29804.289,510.669,2740.006,14.466,21023.405,1385.501,7.602,574.18,3277.943,270.517,9848.599,7.399,281.805,3785.73,126.401,493.949,783.604,1561.499,83.651,986.348,21.032,1717.181,4309.745,45.652,180.271,16.571,20.281,53.052,612.379,111.379,112.165,55.608,68.422,86.059,39.912,28.24,604.115,408.029,1222.034,157.51,488.066,8812.875,3370.69,110.872,70.023,143.088,124.038,486.821,47.932,227.537,1581.18,75.898,503.301,1413.409,1.921,73.513,14.82,69.249,5.226,61.196,25.801,42.305,72.006,143.603,902.007,1807.447,47.699,42.463,50.891,130.837,674.609,6.3,7.831,115.586,123.903,23.932,551.21,29.816,2221.329,113.131,131.704,788.144,875.252,8.734,201.896,101.411,9373.992,588.743,1.537,6.442,3.838,138.983,154.153,1.403,6.278,158.097,32.282,5.435,2.813,49.409,3.044,1.503,16.918,1.359,2643.678,6.426,86.43,105.229,263.375,147.841,1873.035,103.022,58.32,6141.571,628.325,171.917,2881.098,289.275,765.914,230.416,5.018,9.405,113.505,490.4,7.15,47.684,501.429,5172.509,558.685,4612.043,597.033,434.353,366.132,68.221,144.816,11.525,4.34,114.396,9.968,4.587,8.562,3.001,1.538,9.302,4.474,1.751,1.105
59,5042.24,136.527,10.178,16.417,89.058,1462.089,629.122,364.728,216.42,19.925,2.868,285.379,12.773,163.514,128.244,457.652,672.009,154.91,219.163,1848.203,280.741,288.03,67.232,161.021,57.594,953.201,10.892,26.789,2.703,3685.979,675.833,1457.399,96.38,532.123,726.545,185.608,12.091,681.703,25.294,22.651,35.832,583.02,14.906,4494.296,138.534,257.145,9.768,318.09,27.784,409.106,153.838,21.516,60.03,212.701,55.054,240.992,2211.5,202.834,77.421,97.93,67762.615,23413.556,20710.937,130.955,13.296,359.227,1224.05,50.612,623.97,300.509,30379.91,1085.941,252.836,96.574,117.051,94.096,525.384,29293.969,482.433,2689.927,14.341,20595.972,1468.447,7.703,555.549,3209.704,269.893,9711.284,7.256,267.518,3749.132,121.363,487.421,784.927,1521.465,80.24,980.734,19.512,1691.716,4257.865,47.208,182.548,18.566,19.88,53.94,591.95,111.043,111.664,57.716,67.656,80.092,41.523,30.147,610.134,391.391,1205.985,169.147,467.275,9085.736,3597.7,117.368,74.099,141.693,123.333,501.33,50.411,253.317,1731.594,77.211,527.344,1405.667,1.924,71.69,16.194,67.749,5.11,61.617,28.041,43.52,69.873,140.642,897.591,1819.705,49.792,46.051,51.262,132.097,672.237,6.412,8.213,116.242,125.562,24.778,554.912,29.77,2262.664,112.057,131.072,794.245,916.78,8.585,198.729,100.171,9266.328,586.021,1.475,6.311,3.809,142.717,150.931,1.509,6.216,154.913,31.686,5.577,3.012,48.856,3.042,1.47,18.072,1.293,2568.548,6.188,87.326,101.534,252.22,143.188,1820.541,99.559,57.992,6111.759,620.509,165.009,2899.768,286.335,752.708,229.103,4.834,8.809,111.589,480.119,7.322,46.727,498.891,5083.547,551.102,4530.677,592.487,435.919,368.143,67.776,139.098,11.182,4.218,109.629,9.613,4.456,8.416,2.904,1.517,9.054,4.61,1.559,1.001
60,4846.785,133.524,9.885,15.802,86.535,1388.199,619.725,348.112,204.186,19.476,2.694,271.284,12.875,166.969,123.418,434.258,647.201,148.031,213.365,1760.631,267.131,276.469,65.219,153.368,55.62,904.21,10.509,25.53,2.575,3671.182,674.463,1473.194,95.861,527.253,699.877,188.472,12.062,665.242,24.72,21.692,34.358,570.36,14.112,4318.372,132.234,245.997,9.574,304.352,26.549,395.743,147.317,20.466,58.073,203.244,53.068,227.52,2131.916,194.467,73.33,94.472,67678.667,24092.481,21424.114,127.338,13.574,342.964,1239.921,52.232,597.683,294.655,29811.949,1074.774,257.7,97.023,115.285,91.913,512.853,28737.175,454.054,2635.132,14.208,20142.671,1546.105,7.777,536.109,3131.395,269.724,9571.51,7.121,252.998,3712.573,116.184,480.139,783.848,1480.744,76.704,974.477,17.94,1668.782,4202.727,48.754,184.893,20.413,19.469,54.917,571.605,110.658,110.886,59.709,66.654,74.247,43.136,31.823,616.08,374.613,1188.264,179.918,446.688,9344.956,3813.621,123.494,78.136,140.906,122.87,514.968,52.726,277.585,1874.271,78.52,550.145,1397.311,1.924,69.904,17.504,66.346,5.001,62.054,30.196,44.607,67.779,138.125,892.197,1834.591,51.563,49.27,51.528,133.451,671.409,6.508,8.559,117.091,127.176,25.591,560.37,29.694,2299.433,111.007,130.517,799.538,954.274,8.429,195.731,98.944,9149.588,582.141,1.411,6.168,3.77,146.085,147.716,1.605,6.144,151.37,30.899,5.7,3.2,48.224,3.03,1.436,19.147,1.227,2495.505,5.943,87.996,97.52,241.208,138.412,1770.801,96.042,57.583,6071.942,612.328,158.206,2910.979,283.128,739.06,227.417,4.654,8.18,109.499,469.52,7.452,45.775,495.708,4998.982,543.602,4453.632,587.188,436.825,369.536,67.289,133.317,10.858,4.095,104.777,9.268,4.319,8.256,2.808,1.489,8.79,4.718,1.376,0.903
61,4655.353,130.337,9.589,15.166,84.17,1313.119,611.292,332.028,192.221,19.046,2.526,257.849,12.991,171.042,119.107,411.747,623.396,141.528,206.973,1674.647,253.99,264.832,63.212,145.891,53.698,856.241,10.137,24.209,2.437,3651.862,671.247,1488.455,94.986,520.922,673.136,191.109,12.007,648.504,24.104,20.7,32.85,557.535,13.315,4145.88,125.998,235.016,9.359,290.488,25.314,382.301,140.876,19.391,56.192,194.129,51.081,214.511,2054.764,186.174,69.27,90.973,67547.224,24790.308,22165.106,123.11,13.836,324.531,1255.971,53.933,566.783,287.038,29201.223,1062.532,262.837,97.469,113.573,89.618,499.035,28138.691,426.008,2574.262,14.028,19661.861,1620.76,7.833,515.927,3048.951,269.061,9414.423,6.995,235.471,3670.681,110.668,472.493,781.977,1440.101,72.688,966.938,16.275,1640.136,4141.27,50.281,187.041,22.163,18.944,55.882,551.719,110.322,110.091,61.543,65.41,68.162,44.587,33.411,622.289,357.111,1166.716,190.103,425.495,9606.824,4032.781,129.617,82.337,140.184,122.442,526.995,55.041,303.83,2020.336,79.722,572.277,1387.145,1.924,68.127,18.876,64.756,4.87,62.426,32.438,45.639,65.513,135.537,885.409,1850.143,53.266,52.546,51.644,134.721,671.365,6.594,8.914,117.893,128.674,26.416,566.201,29.523,2336.755,109.632,129.887,804.807,993.15,8.25,192.633,97.439,9022.054,577.676,1.341,5.995,3.716,149.791,144.287,1.701,6.073,147.397,30.037,5.829,3.393,47.499,3.012,1.395,20.187,1.154,2419.554,5.674,88.595,93.228,229.974,133.38,1719.349,92.162,57.192,6024.824,603.741,151.243,2918.08,279.316,724.379,225.544,4.474,7.518,107.209,458.485,7.582,44.809,492.409,4902.632,534.954,4365.953,581.337,437.306,370.572,66.734,127.432,10.489,3.959,99.88,8.928,4.176,8.078,2.706,1.455,8.521,4.834,1.193,0.798
